,body,school,class_of
262,"
Decision: Accepted
Objective:
SAT I:2100 - took once while sitting in icy classroom with down coat zipped to her chin. High enough to confirm NMF, hated test format, never took again
ACT : 34, 1 sitting
SAT II: Math 2 800, Chem 700
Unweighted GPA (out of 4.0):3.98
Weighted GPA:
Rank (percentile if rank is unavailable): homeschooled so NA
AP (place score in parenthesis): Calc BC (5), Bio (5), Lit (5), Physics C mech (4), Comp Sci (4), Stats (4), Chem (3)
Many dual enrollment credits, in calc based Physics E&M, 2 years Russian lang, Am gov, Cal 3
Senior Year Course Load: University classes - US history I and II, Intro to Proof, Abstract Linear Algebra, online Advanced senior english, Russian language, systematic programming MOOC edX, figure drawing museum class, self-study digital art and animation.
Major Awards (USAMO, Intel etc.): NACLO invitational round 2 times
Subjective:
Extracurriculars (place leadership in parenthesis): TaeKwondo- competition awards, preparing black belt, volleyball, horseback riding
Job/Work Experience: summer programming internship cybersecurity firm doing app development
Volunteer/Community service:some random stuff
Summer Activities:
Essays (rating 1-10, details):decent, but not magical
Recommendations (rating 1-10, details): guessing since I haven’t read them.
Teacher Rec #1: 7 - not effusive teacher
Teacher Rec #2: 9- university math professor, loved her in class and offered her job opportunity for summer. (didn’t work out since she wasn’t going to be 18 yet)
Counselor Rec: good
Additional Rec: 10, mentor from programming internship - described how she completed scripted learning projects for the summer in 3 days and then worked as member of team on product.
Interview: never offered
Other
Art supplement submitted
Applied for Financial Aid?:
Intended Major: math or CS, or combo CS/humanities (art)
State (if domestic applicant): AR
Country (if international applicant):
School Type: homeschool
Ethnicity: white
Gender: F
Income Bracket: < 80K
Hooks (URM, first generation college, etc.):
Reflection
Strengths: Lots of independent learning, great internship
Weaknesses: few competitions, little documented community service, in fact little documentation for much of her time.
Why you think you were accepted: We were shocked, but guessing independent learning, internship, geographic diversity, and being strong in both math/programming and art is unusual.
Where else were you accepted/waitlisted/rejected: Chicago - rejected, UNC-Chapel Hill - rejected, WUSTL - waitlisted, Duke - waitlisted, Carnegie Mellon - accepted, Carleton - accepted, WPI - accepted, U of Washington, Seattle - accepted honors college, Purdue - accepted but denied honors college (really??) Still waiting on Brown.
General Comments: K-12 homeschoolers, totally not sure what results to expect. Shocked beyond belief when dd checked her email yesterday! ",Stanford,2020
263,"
Decision: Rejected
Objective:
SAT I (breakdown): 2040 (740M, 650R, 650W)
ACT (breakdown): 33 (35M, 35E, 31S, 31R)
SAT II: Biology(790), Chemistry(780), Math2(770)
Unweighted GPA (out of 4.0): 4.00
Weighted GPA: 4.41
Rank (percentile if rank is unavailable): 1/400
AP (place score in parenthesis): Chem(5), Stats(5), APUSH(5), Bio(4), EngLang(4)
IB (place score in parenthesis):
Senior Year Course Load (High School): AP Calc AB, AP Calc BC, AP Gov, AP Econ, AP EngLit, Physics, Spanish III, Art
Senior Year Course Load (Community College): Intro CompSci, Fundamentals of Programming, Java 1A, Intro Psych
Major Awards (USAMO, Intel etc.): Nothing major. Science Olympiad county level, NSHSS Ambasador, AP Scholar w. Distinction
Subjective:
Extracurriculars (place leadership in parenthesis): 3 yrs Computer Club (founder/ president), 4 yrs Science Olympiad (several awards)
Job/Work Experience: 1 yr Tutoring
Volunteer/Community service: 4 yrs Hospital Volunteer, 4 yrs Key Club, 4 yrs Temple Volunteer
Summer Activities: Stanford Medical Youth Science Program, Research on Artificial Organs, Internship in Coronary Care Department at Stanford Medical Center
Essays (rating 1-10, details): Common App: 9 (wrote about ongoing project to develop a mobile app for people with CVD), Supplemental: 9 (first two pretty interesting, last one about overcoming economic hardships), Additional Info: 6 (decided to do this one last minute, experiences being a Sikh)
Recommendations (rating 1-10, details):
Teacher Rec #1: 9
Teacher Rec #2: 7
Counselor Rec: 7 - 8
Additional Rec: 9 - 10
Interview: N/A
Other
Applied for Financial Aid?: Yes
Intended Major: Human Biology
State (if domestic applicant): California
Country (if international applicant):
School Type: Public
Ethnicity: Asian
Gender: Male
Income Bracket: Low (0 - 15k)
Hooks (URM, first generation college, etc.): First Gen, Low Income/ Poverty, Published Android Apps
Reflection
Strengths: Common App/ Supplemental Essays, GPA
Weaknesses: Additional Info Essay, some misspellings (lol), SAT/ ACT Scores
Why you think you were rejected: I messed up in presenting my application well. I think my main common app essay and the supplemental essays were really good, but I basically tried to rush in another essay in the additional information section the last two days before the deadline (it sounded good at the time lol). I also noticed that I had 3 misspellings and one entry mistake in the application.
Where else were you accepted/waitlisted/rejected: Accepted at Berkeley, UCLA, Davis, UCSD, UC Merced, Cal Poly SLO. Waiting on Harvard, definitely another rejection 
General Comments: This was dream school so pretty disappointed. I kept up on my academics and worked on major app design projects outside of school, helped start clubs, etc etc. Could've done better on the Common App and SAT/ ACTs. ",Stanford,2020
264,"
Decision: Rejected
Objective:
SAT I (breakdown): 2360 (780 CR, 800 M, 780 W)
SAT II: 790 M2 and 750 Physics
Unweighted GPA (out of 4.0): 3.76 (Hardest rigor possible at a “Top-10” Prep school. I also noted that my father isn’t really around because he travels for work, and that my mom was extremely sick for the first two years of high school, forcing me to take on a lot more responsibility - this basically included taking care of my younger brother)
Weighted GPA: NA
Rank: NA
AP (place score in parenthesis): Calculus BC (5 self-studied in 10th grade), Statistics (5),Macroeconomics (5 self-studied in 11th grade), Spanish Lang (5), US History (4), Physics 1 (4 self-studied 11th grade), Microeconomics (4 self-studied 11th grade)
IB (place score in parenthesis): NA
Senior Year Course Load: Non-Euclidean Geometry (Fall), Honors English, AP Physics C Mechanics (Fall), Astronomy (Fall), AP Computer Science, AP Physics C E&M (Spring), Number Theory (Spring), Advanced Microbiology (Spring), Theatrical Productions (Fall)
Major Awards (USAMO, Intel etc.): Published Poet, National Merit Commended, AP Scholar with Distinction. Nothing crazy i guess...
Subjective:
Extracurriculars (place leadership in parenthesis):
Listed on app:
Debate Club [9-12, President during 11-12]: Intra-school club that fosters an environment in which students can defend their positions on various topics. (360 hours total) Fencing [11-12]: School team (100 hours total)
Theater/Drama [9-12]: I played a chorus member in ""Guys and Dolls,"" Herrick in ""The Crucible,"" Boatswain in ""The Tempest,"" and Macbeth in “Macbeth” (384 hours total)
Successful SF Kids Co-President [9-11]: This program takes students from my independent school to a low-income public school once a week, and has them tutor these kids in numerous subjects. (270 hours total)
Kung Fu [9-12, Blackbelt]: Weekly Kung Fu practices at the academy and at home, with occasional tournaments (I have won several awards, including a first place trophy). (320 hours total)
Admissions Ambassador for HS [11-12]: I work open houses, speak on parent and student panels, represent my school at high school fairs, give school tours, and interact with applicants. (60 hours total)
Job/Work Experience:
Substance Cataloguing at Biotech firm [9-10]: I catalogued the various substances and chemicals at this Biomedical firm into a newly appointed state system, and generally helped manage inventory. (120 hours total)
Volunteer/Community Service:
Non-profit Admissions Board [11-12): Responsibilities include interviewing low-income middle schoolers for this tutoring non profit, reading applications, and deciding whether to admit. (108 hours total)
English and Math Tutor [9-11]: During trips to India, I tutor children in Gurgaon (small city outside Delhi) and Dharavi (slum in Mumbai) in mathematics and english. (300 hours total)
Summer Activities:
During the summer of 2013, I visited family and tutored kids in India, and then returned home to work at a Biotech firm, as explained above.
During the summer of 2014, I interned at an international observatory in Chile - I helped in their library (yes, I went to Chile to be a library volunteer), redesigned part of their website, and attended various lectures with all sorts of renowned scientists who humbled me greatly. I then came back to America to take Linear Algebra + Diff Eq at UCLA, which I completed in the top quartile (tbh, probably the top decile) of my class.
During the summer of 2015, I studied theoretical physics + astronomy at the Harvard Summer School. Noted this, but couldn’t submit the grades (sucks too, because I got As in both classes).
Essays (rating 1-10, details):
Common App [9/10]: I was really proud of this essay, as it attacked the dismissive undertone of the word “talent” (i.e. when someone says you’re so lucky because you’re “talented” in an area, they effectively diminish all the effort you’ve put in). I used this argument to segue into how I’ve built up my math considerably, and how much I enjoy math for its puzzle-solving nature.
Intellectual Development [7/10]: Used feeling airsick in a plane with a barf bag as an extended metaphor for some physics revelations, which I soon realized were inaccurate because I hadn’t learned enough yet - end message was that I still had more to learn. Generic, but innovative I guess.
Roommate [10/10]: I’m just going to toot my own horn on this one - it was amazing. I basically wrote about how I was sending my roommate specific objects that he would need to live with me (i.e. shoe inserts, earplugs, etc.), and then gave reasons for why he would need said objects to show my personality.
What matters to you [9/10]: Talked about how I got into tutoring, and how I felt “selfishly-satisfied” by helping others. Transitioned into talking about less fortunate kids I tutored, and how I helped enable them to teach themselves through technology by starting laptop drives. Finished by talking about how I planned to expand this program on The Farm.
Recommendations (rating 1-10, details):
Teacher Rec #1 [9/10]: Math teacher. He taught me everything from Multivariable Calculus to AP Statistics to Non-Euclidean Geometry. We’ve had our ups and downs, but I know that he really cares about how I do, so I’m sure this was great.
Teacher Rec #2 [7-10/10]: English Teacher for 1 semester/Academic Dean. So I’m not sure how this recommendation was, as I only had this teacher for a semester. That being said, I know I was probably the top student in her class, and my college counselor told me that she writes amazing recommendations, so this could’ve been really solid.
Counselor Rec [10/10]: He was an admissions counselor at Stanford, and he’s one of the most-informed people I met, so I feel like he would’ve written a great recommendation. Plus, I know that I’m basically his favorite student in the grade, so I’m sure this was amazing.
Additional Rec [8/10]: UCLA Linear Algebra + Diff Eq. Professor. I was the youngest student in the class by far, but I know I was one of the top students (we were told the final grade distribution in the class). Apparently, he was a big deal at MIT some years ago when he was an undergraduate, and wrote about how impressively competent I was by comparing me to that environment. My college counselor read it, and said it was great.
Interview: N/A - didn’t get. 
Other
Applied for Financial Aid?: No
Intended Major: Math
State (if domestic applicant): CA - arguably the worst state to apply to Stanford from.
Country (if international applicant):
School Type: Private
Ethnicity: Asian (basically death tbh)
Gender: M
Income Bracket: $300,000+
Hooks (URM, first generation college, etc.): None, sadly.
Reflection
Strengths: SAT score, extracurriculars, recommendations, and essays in my opinion.
Weaknesses: GPA.
Why you think you were accepted/waitlisted/rejected: Basically GPA (explained above in a mini-rant). Also because it’s Stanford, and I’m applying from CA as an Asian male.
Where else were you accepted/waitlisted/rejected: Accepted: UMich, UCLA, UCB, Swarthmore, UChicago, Villanova, Boston University. Waitlisted: Amherst, Williams, Wesleyan, Wash U
Rejected: Northwestern and now Stanford 
General Comments: College admissions is really a crapshoot, and I guess it didn’t work out for me this time. I thought I might have a shot once Chicago came through, but I guess I was wrong. It sucks to know how much emphasis schools put on certain GPA thresholds (they never say this explicitly, but given the statistics Stanford releases each year, it’s clear that they can only take so many kids with GPAs in a certain range). That being said, I have more decisions to face on Ivy Day - who knows what’ll happen (probs rejection though). Stanford was a dream so I can’t say that I’m not bummed - congrats to all who got in! ",Stanford,2020
265,"
sorry to break the flow of results comments, but i have to add a correction to mine (post #20) and say that my income bracket is in fact <40k and not <4k. the post was made in a rush of post-decision elation, and i just don't feel right leaving wrong info here. ",Stanford,2020
266,"
Decision: Rejected Objective:
SAT I and/or ACT (breakdown): 2260 (800 CR, 760 M, 700 W)
SAT II (place score in parentheses): 2400 (chem, math 2, bio e)
Unweighted GPA (out of 4.0): NA
Rank/Percentile: NA
AP (place score in parentheses): NA
IB (place score in parentheses): NA
Senior Year Course Load: NA
Major Awards (USAMO, Intel etc.): NA
Subjective:

Extracurriculars (place leadership in parentheses):
Job/Work Experience: Summer internship with doctor
Volunteer/Community Service: a couple of hundred hours (hospital volunteer + rotary)
Summer Activities: 150+ hours shadowing a doc (he even gave me a rec which I used for CA)
Essays: CA was good 8/10. supplements were crap 5/10. Really didn't put much effort into them..
Teacher Recommendations: average to good prolly 7/10
Counselor Rec: didn't know her, so probably very generic
Interview: NA
Other:
Applied for Financial Aid? Nope
Projected Concentration: Neuroscience
State/Country: International, but US citizen
School Type: Private
Ethnicity: B
Gender: M
Income Bracket: NA
Hooks (URM, first generation college, etc.): none
Reflection:
Strengths: SAT scores, transcripts and ECs
Weaknesses: My mid terms were really bad (2Cs) and my ECs were not that unique compared to some other applicants. (plus no sports)
Why you think you were accepted/deferred/rejected: Because of poor essays and not competitive ECs. Also luck.
Where else you are applying or have already applied: Some ivies and random colleges.
Already got into Tulane 32k/y merit, UCSD, UCLA, Case Western 31k/yr merit, Cal, USC
Rejected: Johns Hopkins, Grinnell, Northwestern
Advice: College admissions are a crapshoot. There is no method behind the madness. Just random chaos. I was not lucky in this case. Good luck to everyone else!
 ",Stanford,2020
267,"
Decision: Deferred --> Accepted
Objective:
SAT I (breakdown): 2270 (750 CR/740 M/780 WR)
ACT (breakdown): n/a
SAT II: Lit: 740, Math 2: 770
Unweighted GPA (out of 4.0): 3.98
Weighted GPA: 4.26 (extremely limited AP selection until Junior Year, couldn't get the classes I wanted due to being at a decently large public school--I explained this in the additional information)
Rank (percentile if rank is unavailable): top 10% (we only have top 10%)
AP (place score in parenthesis): Chemistry (3) DID NOT SEND
IB (place score in parenthesis): n/a
Senior Year Course Load:
AP Psych
AP AB Calc
AP Studio Art
AP Art History
AP Bio
Economics
Independent Study Art
Regular English
Major Awards (USAMO, Intel etc.): Scholastic Art & Writing national and regional awards, some community service related awards
Subjective:
Extracurriculars (place leadership in parenthesis): Co-created art/technology program in City (managed all of the teen employees for 2 years), 3 Year Varsity Athlete, Art (classes and independent work)
Job/Work Experience: Employed by large research institution as illustrator, Production job at local paper, a bunch of art/design related freelance work and employment
Volunteer/Community service: Volunteered at Art Museum, Teacher's Assistant, Created Service organization
Summer Activities:
Essays (rating 1-10, details):
CA: 10/10 ended up winning a big writing award for this one
Letter To Roomate: 7/10
What Matters to You and Why: 9/10
Intellectual Vitality: 9/10
ART SUPPLEMENTS: 10/10 on both
Recommendations (rating 1-10, details):
Teacher Rec #1: 7-8/10
Teacher Rec #2: 8/10
Teacher Rec #3: (SENT AFTER DEFERRAL) 10/10
Counselor Rec: 8/10
Additional Rec: 10/10
Interview: N/A
Other
Applied for Financial Aid?: nope
Intended Major: Studio Art
State (if domestic applicant): CA
School Type: Public >2000 students
Ethnicity: Asian
Gender: Female
Income Bracket: 200k+
Hooks (URM, first generation college, etc.): I guess applying for an undersubscribed major?
Reflection
Strengths: ESSAYS!!! Extracurriculars, Teacher Recs, and ART SUPPLEMENT!
Weaknesses: Scores, STRENGTH OF SCHEDULE, AP Scores
Why you think you were accepted: Definitely because I had tons and tons of work experience related to Art and because I had pretty amazing art supplements (did 2)
Waiting on: Ivies and Georgetown
Where else were you accepted: Duke (LL), Notre Dame (nominated for 25k scholarship), Williams College (early write), Middlebury College, UC Davis (Regents and Honors college), and Wesleyan University
Waitlisted: UChicago, Vanderbilt, Amherst, Bowdoin
Rejected: Northwestern, UC Berkeley
General Comments: Thrilled to have gotten in after being deferred! Good luck to you all and feel free to message me with specific questions ",Stanford,2020
268,"
Decision: Accepted
Objective:
SAT I (breakdown): 2250- 800CR, 740 W, 710 M
ACT (breakdown): n/a
SAT II: 770 Bio, 720 Math II
Unweighted GPA (out of 4.0): 3.98
Weighted GPA: 4.7
Rank (percentile if rank is unavailable):12/861
AP (place score in parenthesis): 5 APUSH, 4 Physics, 4 Calculus AB,
IB (place score in parenthesis): 6 Spanish
Senior Year Course Load: IB History of the Americas, IB Biology, IB Theatre, PE, IB Mathematics, IB Language
Major Awards (USAMO, Intel etc.): Bank of America Student Leader, National Merit Scholar, Coca Cola Scholars Semifinalist (at time) State Science Fair Honorable Mention, Certificate of Merit: Advanced Piano, National Guild (Piano)
Subjective:
Extracurriculars (place leadership in parenthesis): Hospice (founder and president) California Scholarship Federation (President), Spoken Word (Co President), National Honors Society (Vice President), Medical Honors Society (Vice President), Young Black Achievers (Secretary/Treasurer), Junior Statesmen of America (Statewide Deputy Director of Debate, Regional Events Coordinator)
Job/Work Experience: Paid Internship at Michelle's Place (Breast Cancer Resource Center- Nonprofit)
Volunteer/Community service: Hospice, Library Tutor, Piano Competitions, NHS, MHS
Summer Activities: Traveled to Nigeria, Bank of America Student Leader Program, Student Leaders Convention in Washington DC
Essays (rating 1-10, details): 10, poured my heart and soul to them, told they were the best college essays they (Counselors and teachers) had read
Recommendations (rating 1-10, details): 8 maybe, but not sure
Teacher Rec #1: Spectacular
Teacher Rec #2: Not Sure
Counselor Rec: Probably great
Additional Rec: Extremely Great
Interview: N/A (No California interviews in SoCal)
Other
Applied for Financial Aid?: Yes
Intended Major: Human Biology
State (if domestic applicant): CA
Country (if international applicant):
School Type: Public
Ethnicity: Black
Gender: Female
Income Bracket: ~300,000
Hooks (URM, first generation college, etc.): URM
Reflection
Strengths: Essays for sure! I really loved them and feel that they strongly portray who I am as a person. URM, Extracurriculars
Weaknesses: Scores
Why you think you were accepted/waitlisted/rejected: not sure
Where else were you accepted/wait listed/rejected:
Accepted: MIT, Columbia, Cornell, Duke, UChicago, UC Berkley, UCLA, UCSD, UCSB, Willamette
Wait listed: None
Rejected: None
Waiting on: HYP, NYU
General Comments:
Make sure that you pour your heart and soul into your essays. They give a really good indicator of who you are, which is super important because at these top schools, a majority of people who apply qualify and the schools are looking beyond just 'scores and stats' to find genuinely interesting people who they feel will contribute significantly to their classes. Do not just write a basic essay and tweak it to kinda fit all your schools. I feel that one of my strengths may have been that I wrote unique essays for each school. While doing so, I was also able to get a good idea of whether I personally viewed each school as the right place where I would want to spend the next four years! Good luck! I know the process of applying is arduous, but it can also be extremely rewarding and will help you to learn a great deal about yourself! ",Stanford,2020
269,"
Decision: Rejected
Objective:
SAT I: 2370 (800 CR, 770M, 800W) (two sittings)
ACT:
SAT II: 800 Math II, 800 Physics, 800 Chemistry
Unweighted GPA (out of 4.0): 4.0
Rank (percentile if rank is unavailable): top 14% (<60 in grade)
AP (place score in parenthesis): Calculus AB (5), Chemistry(4), English Language(5), Physics 1(5), Physics 2(5), Statistics(5), US History(5), Art History(5), Computer Science A(5), World History(5), Human Geography(5)
IB (place score in parenthesis):
Senior Year Course Load: AP Physics C Mechanics and E&M, AP Biology, AP English Literature, Advanced Computer Science, AP Spanish Language, AP Government, AP Macroeconomics, AP Calculus BC
Major Awards (USAMO, Intel etc.): National Merit Semifinalist
Subjective:
Extracurriculars: Mock Trial, Robotics (build team leader), Destination Imagination (co-founder), Piano, Boy Scouts (Eagle Scout, Senior Patrol Leader), Student Council (VP)
Job/Work Experience: Paid intern at large engineering company, waiter at restaurant
Volunteer/Community service: Managing AV at Church, Program for taking care of special needs children
Essays: Common app (7, essay about leading Boy Scout troop and how I developed personally)
Teacher Recommendations: AP Chemistry Teacher (7, glowing but probably generic), AP Literature Teacher (9, all of his are very good)
Counselor Rec: Main Counselor (7, liked me but we didn't know each other that well)
Additional Rec: (8, very positive, highlighted by leadership in the program)
Interview:
Other
State (if domestic applicant): TX
Country (if international applicant):
School Type: Small, competitive public magnet
Ethnicity: White
Gender: Male
Income Bracket: Around 150k
Hooks (URM, first generation college, etc.): haha nope
Reflection
Strengths: All standardized testing, GPA
Weaknesses: Low class rank, no earth-shattering awards
Why you think you were accepted/waitlisted/rejected: Honestly, I think it’s impossible to say why anyone is accepted to a given college.
Where else were you accepted/waitlisted/rejected:
Accepted: Duke Engineering, UT Austin (Plan II Honors), UNC Chapel Hill EA, Tulane EA, WashU RD
Rejected: Caltech EA, MIT EA then RD, Northwestern RD, Waitlisted Vanderbilt RD ",Stanford,2020
270,"
Decision: Waitlisted
Objective:
SAT I (breakdown): N/A
ACT (breakdown): 31
SAT II: N/A
Unweighted GPA (out of 4.0): N/A
Weighted GPA: N/A
Rank (percentile if rank is unavailable): No idea!
AP (place score in parenthesis): 5, 5
IB (place score in parenthesis): 38-41 (somewhere along there, not sure yet)
Senior Year Course Load: IB... so death
Major Awards (USAMO, Intel etc.): Full tuition at my school ($80,000)
Subjective:
Extracurriculars (place leadership in parenthesis): A LOT of stuff involving environmental activism, and I'm truly passionate about this
Job/Work Experience: Several work positions... selected as the Canadian delegate for an international greens conference
Volunteer/Community service: A lot of stuff
Summer Activities: Again, a lottt
Essays (rating 1-10, details): I liked my essays when I first wrote them, but then hated them when I re-read them... so maybe 6? In the additional information section, I had to describe some extenuating circumstances (which I wrote in an essay) because I was raped in August 2015 and then struggled with PTSD and some related issues, which killed my grades
Recommendations (rating 1-10, details): #1 - Economics teacher, probably like a 5... he doesn't really like me much
#2 - Marine Science teacher, maybe an 8? We like each other a lot, she supervised my research on ocean acidification so that is good 
Teacher Rec #1: 5/10
Teacher Rec #2: 8/10
Counselor Rec: 6/10 (generic)
Additional Rec: 10/10 (my previous school principal... this helped me soooo much he called me the best student he's ever witnessed in all of his years of education.. lucky me)
Interview: 8/10 (I think I did okay, but the interviewer ended up speaking a lot about herself, so I wasn't really sure where I fit in...)
Other
Applied for Financial Aid?: Yup, definitely
Intended Major: Environmental Studies
State (if domestic applicant): (CAN/USA Dual Citizen... last state of residency: Oregon)
Country (if international applicant): Canada
School Type: United World College (International, Scholarship-based)
Ethnicity: 1/2 Tibetan, 1/2 White
Gender: Female
Income Bracket: Middle Class 
Hooks (URM, first generation college, etc.): Nothingg...
Reflection
Strengths: My school, my passions, which are genuine, and which I've dedicated my life to.
Weaknesses: Standardized tests, recommendations, grades at my school, struggle with mental health
Why you think you were accepted/waitlisted/rejected: I am SHOCKED I was not rejected. I feel like celebrating. But I'm not even sure if getting waitlisted is a good thing!? I'll definitely accept my place though... although I know I won't end up making it 
Where else were you accepted/waitlisted/rejected: The enigma of life.
General Comments: Wow. What a difficult process this was. I hated myself through every second! I thought I messed up 100X worse than I actually did and cried myself to sleep so many times.... Great job everyone who was accepted
To everyone who was rejected: this process is sooooooooo uncertain and painful. Just trust that whatever ends up happening will work out great, as long as you keep pursuing what you're passionate about.
To everyone who was waitlisted: what is going on? ",Stanford,2020
271,"
Found this: http://www.bloomberg.com/news/articles/2015-04-28/at-top-schools-a-spot-on-the-wait-list-may-as-well-be-a-rejection ",Stanford,2020
272,"
@Dizichen
why do you say that if you applied for aid it would have been an automatic rejection? ",Stanford,2020
273,"
Decision: Rejected
Objective:
SAT I (breakdown M/CR/W/Essay): 760 Math/800 Critical Reading/750 Writing/8 Essay
SAT I superscore (breakdown M/CR/W/Essay): Same as above
ACT (breakdown): 35 C: 35 Math/35 Reading/35 English/34 Science, 33 English w/ Writing (10 on Essay)
ACT superscore (breakdown): Same as above
SAT II (subject, score): 800 Math II, 800 Chinese, 790 Chemistry
Unweighted GPA (out of 4.0): 3.974
Weighted GPA: 4.487
Rank (percentile if rank is unavailable): 1/400 weighted
AP (place score in parentheses): English Language (5), English Literature (5), Chinese (5), Calculus BC (4), Calculus AB subscore (5), Chemistry (4), Statistics (4) All self-studied.
IB (place score in parentheses): None
Senior Year Course Load: IB English HL, IB Computer Science SL, IB Astronomy SL, IB Biology HL, US History, Publications, Linear Algebra and Differential Equations at local university
Major Awards (USAMO, Intel etc.):
Three Scholastic national gold medals for writing + Scholastic silver medal w/ distinction for writing portfolio (11 chosen nationally) <--- I won these in mid-March and while I did update Stanford on them, I was told it was most likely too late. National Scholastic silver medal, published in The Best Teen Writing, 1st place in the Sierra Nevada Review High School Writing Contest (another national writing contest), two-time AIME qualifier, qualified for Math Prize for Girls (competition for top 300 girls nationally)
9 Gold Keys, 7 Silver Keys and 6 Honorable Mentions from the Scholastic Art and Writing Awards regionally. AP Scholar with Distinction, National Merit Finalist & U.S. Presidential Scholar candidate, a bunch of other smaller city/school-level awards in math and writing, school champion for Chemistry Olympiad, small city/state-level awards for badminton, published in many literary magazines
Subjective:
Extracurriculars (place leadership in parenthesis): Started a creative writing mentorship program to help kids, youth poet ambassador for my city, poetry reviewer for submissions to a national literary magazine, on teen advisory board for community library, did math, played badminton, did a computer science research internship one year
Job/Work Experience: Writing tutor for 15+ kids
Summer Activities: Worked on my mentorship program, attended Iowa Young Writers' Studio in 2014, took online math classes from The Art of Problem Solving, went to driver's ed, did a computer science research internship at a local university (also watched a lot of Netflix)
Essays (rating 1-10, details): I poured my soul into these. My roommate one was quirky and funny and in the form of a ""FOR SALE"" ad. The others were re-used from my MIT application (details can be found on my MIT results thread). I believe my essays were well-written and true to myself but didn't convey the sort of personality they were looking for.
Recommendations (rating 1-10, details): I have no idea as I didn't read them, but I'm not a stellar student in the classroom.
Teacher Rec #1:
Teacher Rec #2:
Counselor Rec:
Additional Rec:
Interview: Went all right. Thirty minutes, pretty standard.
Other
Applied for Financial Aid?: Yes
Intended Major: Computer Science + Humanities (English, to be specific)
State (if domestic applicant): OR
Country (if international applicant):
School Type: Public
Ethnicity: Asian
Gender: F
Income Bracket: 200k
Hooks (URM, first generation college, etc.): Nope!
Reflection
Strengths: extracurriculars, awards
Weaknesses: I don't think my essays showed what they were looking for.
Why you think you were accepted/waitlisted/rejected: I thought about everyone I know who has been accepted to Stanford in recent years, and they are all hard-working, talented, intelligent, but also personable and balanced. My friend who was just accepted wrote an essay connecting memes to her love of languages. And that's not who I am, and that's okay.
Where else were you accepted/waitlisted/rejected: Accepted at MIT (EA), UC Berkeley (early), UCLA, USC (full-ride finalist), University of Washington Seattle, University of Oregon ($15k/yr scholarship money, full-ride finalist). Waiting on Harvard, Princeton, and UPenn.
General Comments: I was completely heartbroken initially. Stanford was my top choice and I had this entire plan laid out--go to Stanford, major in CS + English, join a Silicon Valley start-up. But that was just my definition of success, not what I truly loved. In the end, I am who I am and Stanford just doesn't think I'm the right fit for them. Sure, I could've maybe helped my chances by applying early, applying as a Comparative Literature major, made my essays more light-hearted, but I would've gone to Stanford because it's the most elite, because it's the place with the 4% acceptance rate, and not because it's right for me.
To future applicants, be who you are and you'll go to the right place for you  ",Stanford,2020
