,body,school,class_of
241,"
*Please READ and APPLY Next Year and Years Afterwords!;D
ALWAYS Believe in yourself ! Honestly, I did horrible junior year with 3 B'S first semester and 2 B'S second semester!:( But, however I GOT IN! . So will you guys if you try! POUR your heart out and right honestly. Talk about your problems and how your overcame them. They will understand like they understood me.
*My dad is a 7-Eleven cashier and my mom is a housewife. I struggled and found myself by understanding and believing that I will have to help other disadvantaged students like me!
* I couldn't afford any help for getting my essays written nor for my SAT. It's all individual work, so believe in yourself! Just believe in yourself!
*AWESOME Supplement questionairre! Definitely write about EVERYTHING...And possibly you will get an acceptance!:) ;D 
NOTE:There are so many smart people this year who worked really hard and put there everything into their applications,but got denied. I know so many smart people from my school who didn't make it,so admission decisions are pretty RANDOM! So, don't be sad,but be HAPPY for what you guys all have and done so far!You all will do well in life and something good and great is going to happen that you are not aware of. I thought my life was never going to take a u-turn,but it did for GOOD! After, so much bullying and criticisms and hardwork, I;ve finally made it and will continue to work hard, and so will YOU!<3  Love yourself and BELIEVE!;D
[ ][ ][ ]Decision: Accepted to Fall 2014:)  ;D [ ][ ][ ]
[ b]Stats:[ /b][ list]
[ ] College/Major Applied To: College of Letters and Sciences/ Public Health 
[ ] SAT I (by section): HORRIBLE. Scored 500's and 600's on first two,but this is super scored :D610 ( Reading), 620 (Math), (740 Writing)
[ ] SAT IIs:670 U.S. History
[ ] GPA, Weighted and Unweighted: 4.5 Weighted, 3.7 Unweighted
[ ] Rank: 29/900+ seniors
[ ] ACT:29 (Had 30's in all sections besides science :P )
[ ] APs (including this year's): AP World History (4), AP U.S. History(5), AP Physics B , AP Language and Composition (4) , Honors Spanish 3, Honors Biology,
[ ] IBs (including this year's:None
[ ] Senior Yr Course load:AP Biology, AP U.S. Gov., AP Macroeconomics, AP Calculus AB, AP Literature, Drawing
[ ] Other stats (Awards, etc.): Library Volunteer award, Tutoring Award, Hospital volunteer award, Questbridge College Prep Scholar
NOTE: Not a a lot of extracurriculars,so don't criticize me! 
[ /list][ b]Subjective:[ /b][ list]
[ *] ECs listed on app: VOLUNTEERING! ;D I did so many as 500+ hours in total. My volunteering experience included
*tutoring low-income, first generation students,
*volunteering at library for 3 years,
*being a summer reading buddy in which I taught young, low-income, bilingual children how to read,
*supervised a summer reading game,
* volunteered at a hospital for the entire summer and still am volunteering for 200+ hours just there.
*writing club for one year
[ *] Job/Work Experience:NONE
[ *] Essays (subject and responses):
1st ESSAY: Talked about how my dad is a cashier who struggled to feed my family and how I didn't take that as a weakness,but as my strength as I tried to improve myself everyday. I struggled to improve my English as I was bullied in school and how I wanted to be part of class discussions and learn,but I couldn't. So, I overcame it by pushing myself.
2nd ESSAY: I talked about tutoring low-income, first generation students like me and how I connected with one of my students because she seemed to reflect me when I was young. I wrote about how I helped her overcome bullying and improve herself in school.
[ *] Hook (TASP, RSI, Research, etc.): Unique essays discussing my true passion for pushing myself forward in life and about tutoring young,low-income students. Plus, I really connected with the reader by telling my essays in a story.
*AWESOME Supplement where I wrote A LOT of paragraphs for each question. I really showed my interest in getting accepted and also about how I took care of my mom who had a surgery and how I aspire to go to medical school and help society,plus, I talked about how it was like to become more independent in my insanely large school :P
[ ][ b]Location/Person:[ ][ ] BAY AREA! Live a bart ride away from UC Berkeley,so I will definitely be commuting;D Saving money and making parents proud ;D 
[ *] State or Country: Liberal California!
[ *] Classified in-state: I guess this is ELC? I am definitely qualified for ELC 
[ *] School Type, Average Stats of School (if available): Large public school containing 4,000 students total as only school in the city 
[ *] Ethnicity: Asian Indian American 
[ *] Gender: Female 
[ *] Income Bracket: <30K
[ *] Hooks (URM, first generation college, etc.): First generation, low-income, extremely liberal personality showed up in my essays as I tended to criticize my bullies at school and along with how my teachers tended to give up on improving me and my English skills when I was in elementary school. Plus, I really spoke like an individual and a real person in my essay which really worked .
[ *] Strengths:Liberal, outgoing, honest, open about my views and talked through my essays like a normal person.Good G.P.A which wasn't that great as (JUNIOR year had 3 B'S first semester and 2 B'S second semester). Used ENTIRE Additional information section about WHY my grades dropped and how my dad's unemployment effected the atmosphere at home!
[ *] Weaknesses: SAT SCORES! (Happy that I overcame the 500's and showed that I am not my SAT score) 
[ *] Why you think you were accepted/wait listed/denied: Definitely my honesty and open-ess about my life and how I struggled as a low-income individual and how I'm extremely strong willed!:)
[ /list][ b]Other Factors:[ /b]
[ b]General Comments[ /b]
BE YOURSELF. Don't be shy and be open about your struggles . Honestly, the admission officers do not know how much we struggled in our lives nor about our personalities until we tell them. So, tell them if you ever had any issues with a parent, why your grades dropped and how you are a good fit for UC Berkeley (hint: talk about how you changed and matured over the years, so now you are and will be perfect for college). If I could do it, then so can you!:D ",Berkeley,2018
242,"
ACCEPTED
College/Major Applied To:Letters/Sciences
SAT I (by section):2340
SAT IIs:800, 800
GPA, Weighted/Unweighted/UC:3.97, 4.65 uncapped
APs (including this year's):8, all 4's and 5's
IBs (including this year's:full diploma
Subjective:
ECs listed on app: several, all with primary or secondary leadership
Hook (TASP, RSI, Research, etc.):none
Location/Person:
State or Country:CA
Ethnicity:not a URM
Hooks (URM, first generation college, etc.):none
Strengths:grades, test scores, academic rigor, leadership ",Berkeley,2018
243,"
Decision: AcceptedSchool & Major: College of Letters & Science - Biochemistry and Molecular BiologyObjective:
SAT I: 1820 (CR 570 M 620 W 650 E 10)
ACT: 26 (E 26 M 27 S 27 R 22 E 09)
SAT II: N/A
Unweighted GPA (out of 4.0): 4.0
UC GPA: 4.31
Rank: 7/73 (Top 10%)
AP:
- [10] AP European History (3)
- [11] AP English Language & Composition (3)
- [11] AP Environmental Science (2)
- [11] AP US History (4)
- [12] AP English Literature & Composition
- [12] AP Calculus AB
- [12] AP Biology
- [12] AP Government & Politics: US
Senior Year Course Load:
- AP Calculus AB
- AP Biology
- AP English Literature & Composition
- AP Government & Politics: US
- Honors Spanish IV
- Dramatic Arts/Film/Video/Television
- Visual Arts & Comprehensive Imagery
- JROTC IV
- Church History & Comparative Religion
- Economics/Business
Major Awards:
- AP Scholar Award
- The American Legion Military Excellence Medal
- 2013 Saint Michael's College Book Award: Academic Achievement with a Social Conscience
- Awards of Excellence
- Dr. Joseph Bator Memorial Scholarship
Subjective:
Extracurriculars:
- [9, 10, 11, 12] JROTC (11 | Cadet Master Sergeant - Brigade S-3: Training Assistant NCO; 12 | Cadet Lieutenant Colonel - Brigade S-2: Information & Current Affairs Officer, Brigade S-3: Training Assistant Officer): 222 Hours
My school's JROTC program has been around since 1902, and I am the first to hold the Brigade S-2 position. I am commissioned to the second-to-the-highest rank in a brigade of 300+ cadets. This makes me 5th in command. I have also revamped and redesign the school's old newsletter (last published in 1991) under this new position.
- [10, 11, 12] Spanish Club: 45 Hours
Our Spanish Club involves many activities that include an annual trip down to St. Augustine, salsa dancing lessons, a traveling art show, planning International Day, and helping out an orphanage down in Mexico.
- [11, 12] Benedictine Knights of the Leo Club (11 | Co-Founder & Vice President; 12 | Board of Directors): 112 Hours
I co-founded this club along with a friend in hopes of finding community service opportunities for our friends to do, and to have fun doing them together. Our school requires 70 hours of community service to graduate.
- [11, 12] Yearbook ""Sabre"" Staff (12 | Editor-in-Chief): 116 Hours
I have completely redesign the entire yearbook this year by myself versus reusing all of the templates from my predecessors.
- [12] Math Team (12 | Founder): 31 Hours
Reviving an old, happy, middle school memory, I started a Math Team.
Job/Work Experience: N/A
Volunteer/Community service:
- [10, 11, 12] National Honor Society: 96 Hours
I developed a tutoring program and work the blood drive.
- [11, 12] STEM Club: 20 Hours
I founded this club and is also the Environmental Division Head. I established a recycling program for the school under this club.
- [11] Lions' Club International: 7 Hours
An annual event where my friends and I unload hundreds of Christmas trees, and help sell them to raise money to purchase eyeglasses for those in need of them.
- [11] Tara Feis: 4 Hours
An annual Irish festival, in which I help by managing rides, cleanup after folks, and serving food. It's completely ran by high school students.
Summer Activities:
- LeadAmerica Conference on Business Innovation at Stanford University
- National Youth Leadership Forum on Medicine at the University of California-Berkeley
Essays:
- Personal Statement #1: I wrote about growing up in the back of nail salon that was located in a bad neighborhood, and how that caused my young, innocent to realize the evils of the world earlier than most children. I also mentioned being an Asian kid of immigrant parents, who speak broken English, growing up in the Deep South and on the East Coast. I played a lot on my identity as an Asian versus an Americanized Asian person.
- Personal Statement #2: I wrote about taking care of my young brother while my parents work 24/7. I emphasized on playing the parent role and how I taught my brother various things that all kids learn from their parents ranging from riding a bike to being potty-trained. Also, I said that my younger brother has also become my own model, teaching me how to dream and to never completely grow up.
Other
State: GA
Country: USA
School Type: Small (323 Students), Private, Religious, All-Boys, Military
Ethnicity: Asian - Vietnamese
Gender: Male
Income Bracket: < $60,000
Hooks (URM, first generation college, etc.): First Generation College Student
Reflection
Strengths: GPA, Extracurriculars, Personal Statements
Weaknesses: Test Scores, Community Service
Why you think you were accepted?
I think I was accepted because of my personal statements and GPA. My personal statements were just that, personal. In fact, I bawled my eyes out when I was writing my second one about my younger brother. I felt like I was relieving a huge weight on my shoulders, being able to be honest and to tell my life's story. As far as my GPA goes, I think it being a perfect 4.0, compliments well with my class rigor when you consider that my school only offers 10 AP classes and 19 Honors classes. My extracurriculars are all over the place, but they do show a lot of innovation. Instead of seizing opportunities, I created opportunities for myself, as well as for others. I spent a lot of time trying my best to make a change at my school, and I believe that it's another form of leadership in itself.
Where else were you accepted/waitlisted/rejected:Accepted:
- University of California: Riverside (UCR Achievement Scholarship, Chancellor's Scholarship, & First-Year Honors Program Application Invite)
- University of California: Merced
- University of California: Irvine
- University of California: Davis (Provost Award)
- University of California: Santa Cruz (Campus Merit Scholarship & First-Year Honors Program Acceptance)
- University of California: Santa Barbara
- University of California: Los Angeles (UCLA Achievement Scholarship)
- University of California: Berkeley
- Pepperdine University
- University of Georgia (HOPE Scholarship & Zell Miller Scholarship)Waitlisted:
- University of California: San Diego
- Emory UniversityRejected:
- University of Notre Dame
- Rice University
- Washington & Lee University
- Vanderbilt University
- University of Southern California
- Tufts University
- Princeton University
- Stanford University
- Yale University
- University of Pennsylvania
General Comments:
I honestly don't know what to say. A lot of people had their doubts about me being accepted into Cal, and I did too. I'm so thrilled and happy, because I fell in love with this school when I stayed for 10 days during the summer for a program. It was inspiring and motivated me to start up things and make a change in school! I'm excited now to be able to return. But to those who have doubts, because you have a low test score, well... Anything can happen! Trust in yourself and write a darn good essay! Do things to make up for your weaknesses! And just be honest! And for those who might be wondering why I applied and got rejected from so many private universities, is because I applied under QuestBridge. My QuestBridge application and Common App essays were not as well done and written as my Personal Statements for the UCs. So as you can see, a good essay comes a long way. Good luck to next year's applicant pool! FIAT LUX! ",Berkeley,2018
244,"

AsianAlly wrote:
State: GA
Income Bracket: < $60,000


Did you get enough scholarships and financial aid? UC normal financial aid (in the absence of merit scholarships) does not cover the $23,000 out-of-state additional tuition. ",Berkeley,2018
245,"
@ucbalumnus
When I pulled up my financial aid, they gave me something labeled ""Conditional Undergraduate Scholarship"" that amounted to about $15,598, and I'm assuming that that's a need-based scholarship and not a merit one. Originally, the amount given was higher when they had me under ""Living in Dorms,"" but when I switched to ""Living with Relatives"" (I'll be staying with my aunt who lives about 30-35 minutes away from the campus), the price dropped to that. I also want to note that UCB is also missing my parents' tax returns for 2013, so I'm assuming anything given to me from the Office of Financial Aid could fluctuate up or down once I turn it in. So I believe that nothing is completely finalized yet.
Luckily, my aunts and uncles are very supportive of me going all the way out to Cal (I'm the oldest, most hard-working one, amongst my cousins, and being that my mother was the oldest and had to work to finance her siblings' education after they immigrated due to the Vietnam War, I feel as though they're returning the favor hahaha), so they're all pitching in some money to help pay for the tuition and costs.
But they stated that the expected Family Contribution is $14,400, and then I guess the rest are... Loans. Loans. Loans. Currently, I'm looking into and possibly applying to outside scholarships given out by various companies and corporations. And of course downgrade on the little things, such as find used books or maybe a smaller meal plan (if that's possible). I'll also probably be doing some work-study also, as well as look into state residency, but I've heard that there is some difficulty (if not close to impossible) in doing that. So we'll have to see. But regardless of all of that, gotta save save save!
While we're at it, any advice at all on earning state residency or anything at all on helping with the cost? Please and thank you! ",Berkeley,2018
246,"
Carpetbagging California residency is very difficult.http://registrar.berkeley.edu/Residency/legalinfo.htmlhttp://registrar.berkeley.edu/residency.html ",Berkeley,2018
247,"
@ucbalumnus
Great... Thanks though. But hey! I never stray away from a challenge! Guess I'll be starting to look into this now. ",Berkeley,2018
248,"
[ size=+2][ color=green][ b]Decision: Accepted by (insert school)[/b][/color][/size]
[ size=+2][ color=orange][ b]Decision: Deferred by (insert school)[/b][/color][/size]
[ size=+2][ color=red][ b]Decision: Rejected by (insert school)[/b][/color][/size]
[ b]Objective:[/b]

[ *] SAT I (breakdown):
[ *] ACT:
[ *] SAT II:
[ *] Unweighted GPA (out of 4.0):
[ *] Rank (percentile if rank is unavailable):
[ *] AP (place score in parenthesis):
[ *] IB (place score in parenthesis):
[ *] Senior Year Course Load:
[ *] Major Awards (USAMO, Intel etc.):
[ /list][ b]Subjective:[/b]
[ *] Extracurriculars (place leadership in parenthesis):
[ *] Job/Work Experience:
[ *] Volunteer/Community service:
[ *] Summer Activities:
[ *] Essays:
[ *] Teacher Recommendation:
[ *] Counselor Rec:
[ *] Additional Rec:
[ *] Interview:
[ /list][ b]Other[/b]
* [ *] State (if domestic applicant):
[ *] Country (if international applicant):
[ *] School Type:
[ *] Ethnicity:
[ *] Gender:
[ *]Income Bracket:
[ *] Hooks (URM, first generation college, etc.):
[ /list][ b]Reflection[/b]
* [ *] Strengths:
[ *] Weaknesses:
[ *] Why you think you were accepted/deferred/rejected:
[ *] Where else were you accepted/deferred/rejected:
[ /list][ b]General Comments:[/b] ",Berkeley,2017
249,"
Don't use this template. The template in the following thread uses characteristics more relevant to Berkeley admissions:http://talk.collegeconfidential.com/university-california-berkeley/1475125-berkeley-class-2017-freshman-class-2015-transfer-results-thread.html ",Berkeley,2017
250,"
I am an international..so ill stick with the old template..:)
[size=+2] Decision:Accepted:EECS [/size]Objective:
SAT I (breakdown): 2050(750M 630CR 670W)
ACT:nah
SAT II:math 2 :800 physics:780 chemistry: 780
Unweighted GPA (out of 4.0):4
UC GPA:
Rank (percentile if rank is unavailable):3/120
ELC?:
AP (place score in parenthesis):
IB (place score in parenthesis):
Senior Year Course Load: math,physics, chem, comp sc.
 Major Awards (USAMO, Intel etc.):
I won the wenhui award from the chinese government and UNESCO
Made my own soil moisture sensor, sold it to a company..won an international award and made a lot of satisfied customers.
Got selected to represent India in Robogames 2013..Also conducted the national finals:)
Subjective:
Extracurriculars (place leadership in parenthesis):Many clubs, robotics
Job/Work Experience: Worked at 2 companies..won international awards for the projects I did there. I also worked at a bakery during 9th and 10th grade...won the state bakery award too;)
Volunteer/Community service: nothing to talk of here!(except a project I did)
Personal Statement: Felt It was good....Happy about It.
Other
Applied for Financial Aid?:No
Intended Major:EECS
State (if domestic applicant):
Country (if international applicant):India
School Type:Private
Ethnicity:Asian
Gender:Male
Income Bracket:<100000 USD
Hooks (URM, first generation college, research, etc.): a noose actually..for being an asian-indian
Reflection
Strengths: EC's and school rigor, maybe EC's..what do you guys think
Weaknesses: SAT score, cut throat competition
Why you think you were accepted/waitlisted/rejected: Because admissions thought Id fit here
General Comments: I feel awesome  ",Berkeley,2017
251,"
I'm quite surprised I got into cal but not ucla..
Stats:
Act:29
No sat.
Weighted GPA: 4.5
Unw GPA: 4.0
Over 300 hours of service, created spirit group for my school.
Biosite, adot a park, clean streams clean bay, the a team, nhs, csf, presidential award, leadership, captain of badminton...
Essays were pretty good, I'd like to think.
Looks like UC's are actually starting to care more about EC's! ",Berkeley,2017
252,"
Decision:Accepted:College of Letters and Science
Objective:
SAT I (breakdown): nah
ACT:33
SAT II: did not send in
Unweighted GPA (out of 4.0):3.5
UC GPA:4.442
Rank (percentile if rank is unavailable):NO CLUE
ELC?:
AP (place score in parenthesis):
IB (place score in parenthesis):
Senior Year Course Load: AP ENVIRO, AP ECON, AP ART HISTORY, AP ENG LIT
Major Awards (USAMO, Intel etc.):
National AP scholar, Questbridge Schoalr
Subjective:
Extracurriculars (place leadership in parenthesis):President of 2 clubs and had many internships at merrill lynch and other places
Volunteer/Community service:Coordinator of Service at church, clubs were focused on volunteering, rady childrens hospital
Personal Statement: If you guys want to see it.. just message me it helps to see how others write their essays
Other
Applied for Financial Aid?:YES
Intended Major: Economics
State (if domestic applicant):
Country (if international applicant):
School Type:Public
Ethnicity:Vietnamese
Gender:Male
Income Bracket:<55,000
Hooks (URM, first generation college, research, etc.): first generation college student, low income
Reflection
Strengths: definitely course rigor... you can see that my unweighted isn't as high as others but my weighted gpa still competes with that of other applicants
Weaknesses: unweighted gpa (however the admissions officers will see the rigor of your schedule)
Why you think you were accepted/waitlisted/rejected: I think i was accepted because of my story. Low Income student whose parents never graduated high school.
General Comments: Don't fret over statistics because that is possibly the worse thing you could do. I've seen many people with a 4.8 weighted gpa get rejected from berkeley and many people with lower gpa's get into berkeley. At the end of the day, every applicant is different and how the officers think you will help to improve berkeley is the ultimate determinant. ",Berkeley,2017
253,"
I was accepted :-) ",Berkeley,2017
254,"
my stats are as followed....
GPA weighted: 4.4
unweighted: 4.0
no ACT
SAT combined 1720
alot of community service, national honor society, soccer accolades, and good letters of rec.
i'm out of state from pittsburgh pennsylvania ",Berkeley,2017
255,"
My phone's about to die so I'll give the basics:
Status: Spring admit, college of letters and science
SAT: Insignificant (I'm the reason Berkeley isn't at an average 2000)
GPA: 4.3
All honors (not IB or AP offered)
About 800 hours of community service
2012 California Boys' State Mayor (Fillmore Lions!)
Varsity soccer and baseball all four years, 8 varsity letters
Internship at SPAWAR-naval telephony
Rank: top 10 somewhere, out of 152
Head soccer coach and manager
Assistant soccer coach and manager
Work at Sky Zone SD about 15 hours a week for half a year now
Varsity soccer head captain for two years
Player on the Xolos USA academy
Assistant coach to my high school's girls jv team
And other stuff...
Sent from my DROID RAZR using CC ",Berkeley,2017
256,"
I'm also admitted from pittsburgh! ",Berkeley,2017
257,"
Here were my stats:
GPA weighted: 4.6
Unweighted: 4.0
ACT: 31
SAT: 2150
Extracurriculars include: NHS VP, dance captain, science club treasurer, interact member, habitat for humanity member, traditional indian dance student and teacher... ",Berkeley,2017
258,"
Decision: Accepted by COE BioEngineering
Objective
* SAT I (breakdown): 750 M 780 R 800W 9 (2330) (1st sitting)
* ACT:
* SAT II: 800s Chem, Math, Bio E, Physics
* Unweighted UC GPA (out of 4.0): 3.88
* Weighted Uncapped: 4.67
* Rank (percentile if rank is unavailable): Doesnt rank but I got ELC
* AP (place score in parenthesis): Calculus BC-A(5), Chemistry-A (5), Biology-A (5), APUSH A (4), Spanish Lang-B (4), English Language Composition-A (3), European History-A (3)
* IB (place score in parenthesis):
* Senior Year Course Load: AP Physics, AP Statistics, AP Gov/Macroecon, Guitar, Chemical lab technician, English 12 CP, EPGY Online Intermediate C Programming(A)
* Major Awards (USAMO, Intel etc.): NMSQT finalist, NHRP Scholar with distinctions, National AP Scholar with distinctions
Subjective:
* Extracurriculars: A lot with leadership in almost each one. I even went to nationals for table tennis and I founded 2 local table tennis programs as well as one club. I even had a research internship at a cancer diagnostics startup where I wrote part of a clinical analysis. 12 years piano player receiving guild diploma this June.
* Job/Work Experience: none
* Volunteer/Community service: Soup kitchen, food bank work and homeless sandwich program founder, worked at a space museum for an entire summer operating telescopes
* Summer Activities: Summer Research Internship at a start-up, EPGY Summer Program- Discrete Math, EPGY Online C Programming
* Essays: Not giving up in sports after wrecking my legs (9/10); multicultural family (7/10)
* Teacher Recommendation: UCs dont have teacher recs????
* Counselor Rec: ??? (Im from a huggeee public school so I have no idea what to expect)
* Additional Rec: UCs dont have these either????
* Interview: I didnt get regents so no interview either (regents for bioe is small)
Other
* State (if domestic applicant): CA
* Country (if international applicant):
* School Type: Public
* Ethnicity: Hispanic
* Gender: M
* Income Bracket: 100k+
* Hooks (URM, first generation college, etc.):
Reflection
*Strengths: SATs, Essays, Research at Start-Up, Positive Grade trend 2 Bs in 9th , 1 B in 10th, 0 B in 11th
* Weaknesses: Freshmen Grades, no major awards
* Why you think you were accepted/deferred/rejected: Basically took every single AP/weighted class in my super competitive huge public school and got As in basically all of them. Also I got a high SAT
*Where else were you accepted/deferred/rejected: ACCEPTED-USC (1/2 Tution), UI Urbana (Achievement + Engineering Scholarship), CMU, U Michigan, UCLA, UC Irvine (Honors), UCSB&UCD (Regent), WAITLIST- WUSTL, MIT, Rice, Northwestern REJECTED: Stanford (EA), Caltech, Harvard, Princeton, Yale, UPenn, Cornell
General Comments: Congratulations to everyone else who was accepted! To those waitlisted (out of state) or rejected: Keep believing in yourself ",Berkeley,2017
259,"
[size=+2]Decision: Accepted by College of Chemistry[/size]Objective:
SAT I (breakdown):
ACT: 35 (35 on all sections)
SAT II: 750 Math II, 780 Chemistry
Unweighted GPA (out of 4.0): 3.67
Rank (percentile if rank is unavailable):school does not rank
AP (place score in parenthesis): AP Comp Sci A (4), AP Physics B (3), AP Calculus AB (5), AP Chemistry (5), APUSH (5), AP Language (5),
Senior Year Course Load:AP Literature, AP Calculus BC, AP Statistics, AP Government, School Newspaper, Virtual Enterprise
Major Awards (USAMO, Intel etc.): nah.

[ b]Subjective:[/b]
Extracurriculars (place leadership in parenthesis):Boy Scouts (various leadership positions, Eagle Scout), NASA program, Varsity Cross Country, Varsity Track (Captain), JV/Varsity Basketball, Piano, School Newspaper, National Honor Society (Treasurer)
Job/Work Experience: Piano Teacher
Volunteer/Community service:Boy Scouts stuff, Tutoring younger students (NHS)
Summer Activities:Boy Scout World Jamboree, Religious Retreat, UCLA camp
Essays: One on parents' refugee background, one on UCLA camp experience and how it has carved out my career path and goals
Teacher Recommendation: N/A
Counselor Rec: N/A
Additional Rec: N/A
Interview:N/A
Other
State (if domestic applicant): California
Country (if international applicant):
School Type:
Ethnicity:Asian
Gender:Male
Income Bracket:$100,000
Hooks (URM, first generation college, etc.):none.
Reflection
Strengths:ACT score, extracurriculars
Weaknesses:GPA!
Why you think you were accepted/deferred/rejected:ACT score, extracurriculars, APs?
Where else were you accepted/deferred/rejected:who cares anyway. I'm going to Berkeley!
General Comments: ",Berkeley,2017
260,"
[ size=+2][ color=green][ b]Decision: Accepted by EECS[/b][/color][/size]
[ b]Objective:[/b]

[ *] SAT I (breakdown):
[ *] ACT:33(E29, M36, R32, S36, W10)
[ *] SAT II:M2 800 CHEM 790
[ *] Unweighted GPA (out of 4.0):3.97
[ *] Rank (percentile if rank is unavailable):
[ *] AP (place score in parenthesis):CALC BC(5), MACRO(5), MICRO(5), CHEM(5), BIO(4), CHINESE(5), ENVI SCI(3,self study)
[ *] IB (place score in parenthesis):
[ *] Senior Year Course Load:COLLEGE CLASS: LIN ALG 1ST SEMESTER, COMP SCI+INTRO TO PHILO 2ND SEMESTER; AP PHYSICS, AP GOV, AP EURO, GRAMMAR, ADV DEBATE
[ *] Major Awards (USAMO, Intel etc.):nothing extraodinary
[ /list][ b]Subjective:[/b]
[ *] Extracurriculars (place leadership in parenthesis):Debate, math, tennis&swimming website building, volunteer teaching team founder/captain, couple internship, one research
[ *] Job/Work Experience:internship at a financial company
[ *] Volunteer/Community service:volunteer teaching in china, Veteran hospital volunteering, ELL tutoring
[ *] Summer Activities:research/internship/volunteer
[ *] Essays:ok essays
[ *] Teacher Recommendation:no; all my commonapp failed somehow so i wonder something could happen.
[ *] Counselor Rec:huge public school, counselor like oh another hardworking asian? lol
[ *] Additional Rec:
[ *] Interview:
[ /list][ b]Other[/b]
* [ *] State (if domestic applicant):Iowa
[ *] Country (if international applicant):China previously
[ *] School Type:Public
[ *] Ethnicity:Asian
[ *] Gender:Male
[ *]Income Bracket:low, but no financial aid anyway
[ *] Hooks (URM, first generation college, etc.):nah
[ /list][ b]Reflection[/b]
* [ *] Strengths: broad skills, not bad grades/test scores, have comp sci back ground
[ *] Weaknesses:nothing particularly good, race(not in UC), gender, international,
[ *] Why you think you were accepted/deferred/rejected:above
[ *] Where else were you accepted/deferred/rejected:private schools defer/decline, public school all good
[ /list][ b]General Comments:[/b] ",Berkeley,2017
261,"
Please use the template in this thread:http://talk.collegeconfidential.com/university-california-berkeley/1475125-berkeley-class-2017-freshman-class-2015-transfer-results-thread.html
since it lists attributes that are more relevant to the Berkeley admissions process. ",Berkeley,2017
262,"
Decision: admitted for fall 2013
Scholarships awarded with admission: n/a
Financial aid and scholarships sufficient to attend:no
Class level: freshman
College admitted to: Engineering
Major applied to, admitted to: Material Science and Engineering
High school GPA, unweighted: 3.78
High school GPA, UC-weighted, capped:?
High school GPA, UC-weighted, uncapped: 4.21
Rigor of high school senior course load: DCr Calculus 3, DCr Linear Algebra, DCr Universiity Physics 2, DCr American Govt., DCr Macro Econ, DCr English, Dcr Technical Writting, AP Statistics, Chemistry 2, Biology 2
Eligible in Local Context:no
High school type and characteristics: private, denominational
SAT Reasoning, highest single sitting: 1940(600,800,540)
SAT II: Physics 750 Math 2 750
ACT highest single sitting: 30(E26,M36,R26S,33)
AP and/or IB test scores: Physics B 5, Calculus AB 5, US History 4, Physics C Mech 3
Grade trend: upward
Residency: international
From below median income family: no
First generation: no
Essay topics:Experience pancreatitis twice in my first year studying in US
Extracurricular activities: won national science congress, varsity soccer, fishing club, class leader fr.& soph., NHS treasurer, etc.
Awards and achievements:National Science Fair, AP scholar Honor, Cambridge ICE with distinction, Phi Theta Kappa honor society, NHS, Bausch+Lomb
Volunteer work:Riot victim shelter, school supply drive, wounded warrior project, Sunday school teacher
Work experience:Fishing magazine writer
Officially irrelevant characteristics:studied in 4 different countries in high school
Race / ethnicity: Asian
Gender:M
High school class rank: n/a ",Berkeley,2017
263,"
Decision: Accepted
Objective:
SAT I (breakdown): 2060- (CR: 760) (M-660) (W: 640)
ACT: 31
SAT II: Literature-740, Biology-710, Math 1- 650, US History-640
Unweighted GPA (out of 4.0): 3.889
Weighted GPA: 6.456
Rank (percentile if rank is unavailable): n/a
AP (place score in parenthesis): English literature (4), American Government (5), Comparative Government (4)
Senior Year Course Load: High school: AP English Lang., AP American History, AP Calc AB, Executive Internship Honors, Dual Enrollment: Biology 1, Theater Appreciation, Individual in Society, Leadership Seminar, Biology and the Environment, Basic Physics, Statistics
Major Awards (USAMO, Intel etc.): Ain't nobody got time for dat
Subjective
Extracurriculars (place leadership in parenthesis): Youth Symphony, Church Orchestra Chairmaster/ Pianist, Math Club (Secretary), National Honor Society (Treasurer), Social Studies Honor Society/Model UN Delegate, Asian Culture Club (President/Founder), Speech and Debate (Secretary), Yearbook (Layout Editor), Violin Tutor, SAT/ACT Club (Critical Reading Tutor/ Founder), Swim Team, Women of Tomorrow
Job/Work Experience: Shelver/Library Assistant (3 years), Walenstein Youth Orchestra
Volunteer/Community service: Hospital Volunteer, Science Museum, Free Violin Tutoring, Youth Group, CSX Tree Planting, Tutoring
Personal Statement:
Other
Applied for Financial Aid?: Yes
Intended Major: Global Public Health
State (if domestic applicant): Florida
School Type: dual enrollment high school
Ethnicity: Asian/Filipino
Gender: Female
Income Bracket: <100k
Hooks (URM, first generation college, research, etc.): Nada
Reflection
Strengths: Extracurriculars, Essays Decent
Weaknesses:SAT Scores
Why you think you were accepted/waitlisted/rejected:
Accepted: UF, FSU, FIU, Univ. of Miami, Fordham University, Tulane University, UCLA, UC Berkeley, NYU
General Comments:Good Luck!! ",Berkeley,2017
264,"
can anyone comment what's like to study Material Science (MSE) at Berkeley compared with ChemE.....and job prospects. thanks! ",Berkeley,2017
