,body,school,class_of
262,"
Decision: AcceptedObjective:
SAT I: superscore 2370 (800 CR, 800 writing, 770 math)
ACT:
SAT II: 790 in French and Math II, 780 in US History
Unweighted GPA (out of 4.0): 3.92 at end of junior year
Rank (percentile if rank is unavailable):
AP (place score in parenthesis): French (5), US History (5), Chem (5), English Lang/Comp (5), Calc BC (4 with AB subscore of 5), Macroeconomics (4), Microeconomics (5), World History (5)
IB (place score in parenthesis):
Senior Year Course Load: AP Physics 1, AP English Lit/Comp, Multivariable Calculus/Linear Algebra, AP European History, 2 dual enrollment French courses at local university
Major Awards (USAMO, Intel etc.):
Subjective:
Extracurriculars: school paper (managing editor), photography club (co-president), wrote student column in local newspaper, school orchestra (public relations officer), private violin lessons
Job/Work Experience: editorial assistant at local publishing house (basically I design catalogues and maintain a website)
Job/Work Experience: editorial assistant at local publishing house (basically I design catalogues and maintain a website)
Volunteer/Community service: school UNICEF club (co-leader)
Essays: Common App essay was pretty strong and very personal, and I think my supplemental essays were pretty true to my passions and gave a sense as to how I view the world.
Teacher Recommendations: probably pretty good, I have really good relationships with both recommenders
Counselor Rec: probably good
Interview: didn't have one
Other
State (if domestic applicant): NJ
School Type: public
Ethnicity: white
Gender: male
Income Bracket: upper-middle
Hooks (URM, first generation college, etc.): LGBT student
Reflection
Strengths: pretty unique interests, well-rounded
Weaknesses: not overly accomplished in any one area
Why you think you were accepted/waitlisted/rejected:
Where else were you accepted/waitlisted/rejected:

accepted by Williams, Michigan, UCLA, Berkeley, Stanford; waitlisted by Northwestern; rejected by PomonaGeneral Comments: Good luck to anyone going through this process! ",Duke,2019
263,"
Decision: RejectedObjective:
SAT I: 2390 (800M/800CR/790W)
SAT II: Chemistry – 780, US History – 790, Math II – 800
Unweighted GPA (out of 4.0): 3.95
Rank (percentile if rank is unavailable): NA
AP (place score in parenthesis): US History (5), Chemistry (5)
Senior Year Course Load: AP Econ, AP Mandarin, AP Spanish, AP Physics C, AP Calc AB, English Elective
Major Awards (USAMO, Intel etc.):

National Merit Finalist?Subjective:
Extracurriculars: Piano, Skating, Debate, Racing, Engineering-related internship, Foreign Exchange (Sorry I'm being really vague)
Job/Work Experience: Paid internship at a university, Tutoring
Volunteer/Community service: Peer tutoring, Counselor for kids, Hospital, NHS
Essays: Mehhh… They were okay I guess.
Teacher Recommendations: #1: Very good, 8.5/10. #2: No idea, but we had a great relationship, 7/10 – 9/10.
Counselor Rec: No idea. I go to a big high school, so it probably could be better. She liked me though, 6.5/10.
Additional Rec: NA
Interview:

Didn’t have one.Other
State (if domestic applicant): MA
Country (if international applicant): USA
School Type: Public
Ethnicity: Asian/White
Gender: F
Income Bracket: 200,000+
Hooks (URM, first generation college, etc.):

NoneReflection
Strengths: SAT, female in engineering
Weaknesses: Extracurriculars, essays
Why you think you were accepted/waitlisted/rejected: I was hardly stunning lol.
Where else were you accepted/waitlisted/rejected:

Accepted: Northeastern, Cornell (likely letter), UW Madison, UNC Chapel Hill, NYU Shanghai. Waitlisted: WashU, Caltech. Rejected: MIT, UChicago, Northwestern, UC BerkeleyGeneral Comments: Not surprised at all, but still a little disappointed. ",Duke,2019
264,"
Decision: AcceptedObjective:
SAT I: n/a
ACT: 34 (E:36,M:32,R:36,S:33)
SAT II: n/a
Unweighted GPA (out of 4.0): 3.94
Rank (percentile if rank is unavailable): 21/525 (as of January. pretty sure rank dropped after mid year reports though)
AP (place score in parenthesis): European History (5), U.S. History (5), English Language (5), U.S. Government (3), Chemistry (2) (don't ask haha)
IB (place score in parenthesis): n/a
Senior Year Course Load: AP Microeconomics, AP French, AP Biology, AP Psychology, AP English Literature, AP Calculus BC
Major Awards (USAMO, Intel etc.):AP Scholar with Honor? That's all
Subjective:
Extracurriculars: Tennis team for 3 years (ranked #2 singles and #1 doubles), won district doubles every year. Violin for a few years, got into this selective orchestra. French club president. Week-long medical summer program.
Job/Work Experience: Research internship at microbiology lab during summer of junior year.
Volunteer/Community service: 200+ hours volunteering at Buddhist temple; volunteering at children's hospital; ran food drive for families for same children's hospital (collected 700+ cans of food).
Essays: Common App essay about how my parents' experiences escaping from a third world country changed the way I view society and the world, etc. 8/10. In hindsight, my ""Why Duke?"" essay was honestly so generic. 6/10
Teacher Recommendations: Not sure. Guessing 8/10 for both since both teachers liked me quite a bit.
Counselor Rec: She loved me so 9/10
Additional Rec: Coach rec. I was a team favorite so 8/10
Interview: AMAZING. We talked for hours, and I think I really impressed him. 10/10
Other
State (if domestic applicant): Tennessee
Country (if international applicant):
School Type: Large public
Ethnicity: Asian
Gender: Female
Income Bracket: ~$75,000
Hooks (URM, first generation college, etc.):URM (my parents come from a small, relatively unknown Asian country. Not sure if that counts as URM); first generation college student
Reflection
Strengths: Good ACT score, well-rounded in terms of extracurriculars (sports, music, research, medicine)
Weaknesses: Low rank, bad Why Duke essay (it was actually terrible and I'm completely serious), Asian doing pre-med (so typical)
Why you think you were accepted/waitlisted/rejected: My interview was really great. My friend at school has similar academic credentials, but she did not get into Duke; perhaps my interview helped me get in. Ethnicity-wise, there is such a small population of people from my country living in America, so the diversity thing might have played a role. I'm a pretty well-rounded applicant overall.
Where else were you accepted/waitlisted/rejected:Accepted: Boston University, Brandeis University, University of Tennessee at Knoxville, Rhodes College. Waitlisted: Brown University, Vanderbilt University, University of Chicago. Rejected: Harvard University, Yale University, Columbia University.General Comments: I'm REALLY excited about Duke!!! Can't wait to visit for Blue Devils Days
 ",Duke,2019
265,"
Decision: Accepted
Objective:
•SAT I: 2310 (M/CR/W 800/750/760)
•ACT: N/A
•TOEFL: N/A
•SAT II: 800 Math II, 800 Physics, 770 Chemistry
•Unweighted GPA (out of 4.0): 3.89 (weighted is around a 4.75)
•Rank (percentile if rank is unavailable): top 5% (school doesn't rank)
•AP (place score in parenthesis): 5 5's and 4 4's
•IB (place score in parenthesis): N/A
•Senior Year Course Load: Art, AP Chem., LA HNS, AP Chinese, Independent Study Math, Advanced Computer Science HNS (post-AP), Gym/Health
•Major Awards (USAMO, Intel etc.): USAJMO Qualifier, USAPhO SemiFinalist, awards in various math competitions (PUMaC, ARML, etc.)
Subjective:
•Extracurriculars:
Piano - National YoungArts Winner, prizewinner of two international piano competitions ($1000 from each), semifinalist of an international piano competition, 1st places in several state competitions, attended selective music festivals throughout high school, performances in prestigious venues such as Carnegie Hall, various volunteer/community service stuff related to piano; submitted an arts supplement
Math team
Writer for a teen magazine
•Job/Work Experience: Related to piano
•Volunteer/Community service: Related to piano
•Essays: Common app essay was alright, got my points across but not the best essay in the world 7.5 / 10
Supplements: Again, got my points across but not the best essay in the world 7 / 10
•Teacher Recommendations: Didn't read, but my English teacher said she ""raved"" about me and my math teacher likes me a lot, so I'd say at least an 8.5 / 10 ?
•Counselor Rec: We have a good relationship, at least an 8 / 10
•Additional Rec: From piano teacher of 7 years, great recommendation
•Interview: None
Other
•State (if domestic applicant): Northeast
•Country (if international applicant): N/A
•School Type: Competitive Public
•Ethnicity: Asian
•Gender: Male
•Income Bracket:
•Hooks (URM, first generation college, etc.): None
Reflection
•Strengths: Awards, music stuff, recommendations
•Weaknesses: GPA (2 B's in high school), SAT (compared to other applicants in my school), also wayyyy too few extracurricular activities
•Why you think you were accepted/waitlisted/rejected: See strengths
•Where else were you accepted/waitlisted/rejected:
General Comments: So excited!! ",Duke,2019
266,"
Decision: AcceptedObjective:
ACT: 34C super-scored (35E, 33M, 33R, 34S) W: 8 (lol didn’t finish the essay both times)
Unweighted GPA (out of 4.0): 4.0, but 92% would be more accurate
Rank (percentile if rank is unavailable): graduating class of 169 students, no ranking
AP (place score in parenthesis): Psychology AP (5), Human Geography AP (5), Computer Science AP (4)
Senior Year Course Load: English Lit AP, Macro & Micro Economics AP, Latin Vergil AP, Law 12, Biology AP, Statistics AP
Major Awards (USAMO, Intel etc.): nothing “major”, minor awards for Latin, computing competitions, and math competitions
Subjective:
Extracurriculars:
President of Investment Club (manages a $50,000 portfolio on the TSX)
Chair of youth business conference (attended by 250 high school and university students)
Editor-in-chief of school’s visual & literary art publication
School 1st XV rugby (2014 provincial champions)
Active in student government as Prefect of the Arts & Culture committee
Head of Photography for school yearbook
Varsity badminton (used to on the provincial junior circuit)
started “Humans of” page for our school community (photojournalism project)
Job/Work Experience: nothing significant
Volunteer/Community service: mentor for a mentorship program between high school students and disadvantaged elementary school children, volunteer coaching for youth rugby and badminton
Essays: CA personal essay was about my transition from being a follower to being a leader within my school’s Investment Club and the lessons I have learned along the way. Both Duke supplements were short but I believed they strengthened my application (showed strong interest, initiative within my community)
Teacher Recommendations: One was from my current English AP teacher who has taught me for two years and also coached me rugby. Another was from my Economics AP teacher who only taught me this year but knew me since grade 8. I waived my right to read them but my counsellor told me they were both strong.
Counselor Rec: I have quite a good relationship with my university counsellor since he was also my math teacher last year (struggled with the material but worked hard to achieve okay results). He interviewed me and took lots of notes. He told me his reference focused on my suitability for an interdisciplinary education (computer science, want to go into entrepreneurship in technology) as well as my leadership and influence within the school community.
Additional Rec: Reference from the Investment Club teacher sponsor. He has seen me grown within the club over the past five years so I think he was able to confirm many of the things I wrote about in my CA essay.
Interview: No interview for Duke
Other
Country (if international applicant): Canada!
School Type: Private, highly competitive
Ethnicity: Taiwanese
Gender: Male
Hooks (URM, first generation college, etc.): haha I wish. International Asian male with college graduate parents is not the best “hook”
Reflection
Strengths: Relatively rigorous courses. My counsellor said my blend of academic and extracurricular interests was quite unique: 1st XV rugby player who enjoys taking Latin, equally content whether I’m lifting weights in the gym with my teammates or editing my photojournalism work by myself. Passionate about economics & finance and want to combine this interest with computer science. Demonstrated leadership in various areas and community-driven.
Weaknesses: my GPA is probably the weakest part of my application, it is near the low end of all the competitive US applicants from my high school (91% grade 11, 93% grade 12), no “hook”
Why you think you were accepted/waitlisted/rejected: As cliché as it sounds, I believe my application showed that Duke and I were a good “fit” (interdisciplinary learning, active contribution to my community, spirited personality / extrovert). Admissions officer remembered me from when she visited our school.
Where else were you accepted/waitlisted/rejected: Accepted: NYU Stern, CMU Tepper, USC Marshall, Claremont McKenna College, Babson College, Santa Clara University ; Waitlisted: Dartmouth, Pomona, WUSTL, Pitzer ; Rejected: Brown (deferred ED), Cornell
General Comments:
Around this time last year, I assumed that one’s grades and standardized testing scores pre-determined which universities he or she is able to get into. While this is true to a certain extent, I have seen my friends with ridiculously high numbers get rejected from what they thought were their “safeties”. Of the 12 people that applied to Duke from my school, I most likely had one of the lower GPAs yet I was one of the two students who were admitted. I guess the best advice I can give is to not worry too much about the hard numbers and instead spend the effort on letting the intangibles shine through in your application and frame (not falsify!) a convincing narrative on why this school would benefit from having you on their campus.
Lets hope Duke wins the championship tonight! Go Duke! ",Duke,2019
267,"
Decision: AcceptedTrinity College of Arts & SciencesObjective:
SAT I: 1780 (Didn't send)
ACT: 29 (English 36, Mathematics 29, Science 28, Reading 26)
SAT II: Math II (750) French (680)
Unweighted GPA (out of 4.0): 3.91
Rank (percentile if rank is unavailable): Top 10%
IB (place score in parenthesis): Arabic HL (7), Psychology HL (7), Economics HL (7), English Lit SL (6), Physics SL (7), Mathematics (7)
Senior Year Course Load: The full IB Diploma program
Major Awards (USAMO, Intel etc.):

2 national merit scholarships, Community Service AwardSubjective:
Extracurriculars: Student Body President, MUN, Cross Country Running (Varsity), Swimming (Varsity), Tennis (Intramural), school newspaper, diving, wedding orchestra (flautist), event photographer
Job/Work Experience: LOL none
Volunteer/Community service: Building huts in Cambodia, participating in community development projects in Thailand, conducting research for a social development authority, event planning at school, etc.
Essays: I wrote three essay. I really put my heart into the CommonApp essay. I picked the prompt about a background story central to my identity. It was very personal and I think it might have helped tip the scale in my favor, although it was a bit risqué. Why Duke essay: the word limit did not leave much room for me to expand on anything to be honest, but it was very concise. I wrote about a specific program that really attracted me to Duke. I also talked about how Duke could help me in the future, while at the same time discussed what I could bring to the community. Optional essay: I talked about my school community and how it shaped my outlook socially and intellectually. It's a very simple essay but I thought it was more of a fun, cute kind of essay.
Teacher Recommendations: Didn't get to see them but both teachers liked me very well.
Counselor Rec: Just arrived this year but we managed to interact a lot over the months.
Additional Rec: My counselor from last year
Interview:
Other
Country (if international applicant): United Arab Emirates
School Type: Private, IB, day school, secular, coed
Ethnicity: Middle Eastern
Gender: Male
Income Bracket:$700,000+
Hooks (URM, first generation college, etc.):

URMReflection
Strengths: Essays, IB scores, volunteer activities
Weaknesses: ACT scores. It's a miracle that they managed to overlook it
Why you think you were accepted/waitlisted/rejected: In my essays, I focused mainly on bringing out the humanistic side of me. I did not gloss over my achievements that much, but placed more emphasis on conveying my personal qualities. Sometimes, those ""intangible"" qualities might be just what you need to separate you from the rest of the crowd. I put in a lot of effort on the rest of my application since my ACT scores weren't that great (although this strategy only worked with a few top universities)
Where else were you accepted/waitlisted/rejected:

Accepted into: Duke, Swarthmore, UC Berkeley, UCLA, Northeastern, CU Boulder, Notre Dame. Waitlisted at: UPenn, Brown. Rejected from: Yale, Columbia, Cornell, DartmouthGeneral Comments: Most important of all, try to be yourself, and remember, if it's meant to be, it's meant to be. ",Duke,2019
268,"
Decision: Accepted-TrinityObjective:
SAT I: 2060
ACT:25
SAT II:Math I- 700, Math II- 630, USH- 690
Unweighted GPA (out of 4.0): 3.89
Rank (percentile if rank is unavailable): 9th
AP (place score in parenthesis): Euro (4), US (4), Calc AB (5), Calc BC (5)
IB (place score in parenthesis):
Senior Year Course Load: AP Language, AP Literature, AP Statistics, Chemistry 2H, French 3H, Dual Credit Gov/Econ
Major Awards (USAMO, Intel etc.):

National Achievement Scholar (Natianal Merit for African Americans)Subjective:
Extracurriculars: Academic team, MCJROTC, planned a MCJROTC ball, Beta Club, working with my school and community in theatre and voice lessons and dance
Job/Work Experience: Summer paid internship with Charlotte Shakespeare Festival, one season at SCarowinds
Volunteer/Community service: n/a
Essays: I spent a good deal of time on them, and I think they're what got me in.
Teacher Recommendations: They should have been phenomenal. I sent in one from my AP US teacher, my AP Calc teacher, and the Honors Chem teacher
Counselor Rec: Should have been ok, we'd never met before this year, so it was probably extremely general
Additional Rec: n/a
Interview:

I never received one and took that as a sign that I was rejected, but it wasn't!Other
Applied for financial Aid: Yes
Intended Major: See 'hooks', but I applied for mathematics
State (if domestic applicant): South Carolina
Country (if international applicant):
School Type: Public
Ethnicity: One or more races
Gender: Female
Income Bracket: ~110k
Hooks (URM, first generation college, etc.):

minority and more creative/artistic than most (I'm trying to major in theatre and dance with a minor in mathematics, or possibly an interdisciplinary studies major of all three)Reflection
Strengths: Creativity, Essays, recommendations
Weaknesses: Test scores
Where else were you accepted/waitlisted/rejected:
Schools I was wait listed to: none
Schools I was accepted to: Duke, UNC Chapel Hill, of note, many smaller and state schools
Schools I was rejected from: Harvard, TulaneGeneral Comments: I can't believe I got in, but I'm so excited! I was too nervous to apply, but Duke kept sending me mail, I caved, and it was one of the best choices I've ever made.

 ",Duke,2019
269,"
Decision: Accepted - Likely Letter Objective:
SAT I: 2320 superscore (individual scores 2280 and 2290, with the highest subscores as writing 800, math 770, and reading 750)
SAT II: bio-m 780, math 2 790
Unweighted GPA (out of 4.0): school only does weighted, 4.6
Rank (percentile if rank is unavailable): top 5%
AP (place score in parenthesis): took total 13 tests with half the scores yet to be released (this july)
Senior Year Course Load: 5 APs and two business courses to satisfy state requirement
Subjective:
Extracurriculars: very strong musical (national/state/region orchestras), athletic (state championships), and community service (200+ hours for two years) background. president of two school clubs
Job/Work Experience: little bit of tutoring and musical teaching
Essays: i found that the two essay prompts (one mandatory, one optional) were very open and fun to answer. the first one was so short (150 words) but i guess somehow managed, and the second one i just copied-and-pasted a different essay (and cut it down a little bit). i didn't consider both of them particularly stellar and the first one in particular did not feel personal - it felt a little like the essays you'd read from any other applicant ""duke's focus program..blah blah blah...excites me...""
Teacher Recommendations: while i wasn't the most ""curious"" and ""outgoing"" student (and my efforts in the classes were never really great), i do believe the teachers liked me as a person, which may have definitely helped.
Counselor Rec: i was really always close with my counselor and she always loved seeing me and hearing of the things i did so i think it was a good recommendation
Interview: my duke interview was by far my most favorite/best interview. my interviewer was so nice and genuinely interested in everything i had to say (not that the others weren't, but i was legitimately sad when my duke interview came to a close. like had we been similar in age, we really would've been best friends lol). it was also my first starbucks interview, but setting doesn't really make a difference. he was impressed, and i was impressed, and it was just such a nice conversation.
Other
School Type: large public in northeast US
Ethnicity: asian
Gender: female
Income Bracket: high
Reflection
Strengths: standardized tests, extracurriculars, interview
Weaknesses: essays, recommendations, gpa(?)
Why you think you were accepted/waitlisted/rejected: when i got the likely letter, admittedly, i was not very affected. i had only initially applied to duke because i had heard the name thrown around here and there and the essays really didn't take a lot of time. i unfortunately regret to say that it was never really on my radar and i had my sights set on the other ""top 10s"" (no matter how much i hate saying that) especially the ivies. it is only after all my decisions came out that i started thinking about it. and when i visited campus in the middle of april, i knew this was the one. i have only fallen in love with duke more and more since then. if there's one thing i can say, it's that the colleges really know who's right for their college, and you really know what college is right for you; if they send you a likely letter, well i mean these people are no novices in what they do, and they seriously see you as a good fit and it really just might be destiny. i know i haven't even spent a week at duke as a student yet and i'm saying all these things but i seriously believe it's all true.
Where else were you accepted/waitlisted/rejected: georgetown, northwestern, uva, ucberkeley, ucla, couple others, and rejected/waitlisted from ivies and couple others
General Comments: i'm excited beyond belief ",Duke,2019
270,"
Decision: AcceptedObjective:
SAT I: superscore 2370 (800 CR, 800 writing, 770 math)
ACT:
SAT II: 790 in French and Math II, 780 in US History
Unweighted GPA (out of 4.0): 3.92 at end of junior year
Rank (percentile if rank is unavailable):
AP (place score in parenthesis): French (5), US History (5), Chem (5), English Lang/Comp (5), Calc BC (4 with AB subscore of 5), Macroeconomics (4), Microeconomics (5), World History (5)
IB (place score in parenthesis):
Senior Year Course Load: AP Physics 1, AP English Lit/Comp, Multivariable Calculus/Linear Algebra, AP European History, 2 dual enrollment French courses at local university
Major Awards (USAMO, Intel etc.):
Subjective:
Extracurriculars: school paper (managing editor), photography club (co-president), wrote student column in local newspaper, school orchestra (public relations officer), private violin lessons
Job/Work Experience: editorial assistant at local publishing house (basically I design catalogues and maintain a website)
Job/Work Experience: editorial assistant at local publishing house (basically I design catalogues and maintain a website)
Volunteer/Community service: school UNICEF club (co-leader)
Essays: Common App essay was pretty strong and very personal, and I think my supplemental essays were pretty true to my passions and gave a sense as to how I view the world.
Teacher Recommendations: probably pretty good, I have really good relationships with both recommenders
Counselor Rec: probably good
Interview: didn't have one
Other
State (if domestic applicant): NJ
School Type: public
Ethnicity: white
Gender: male
Income Bracket: upper-middle
Hooks (URM, first generation college, etc.): LGBT student
Reflection
Strengths: pretty unique interests, well-rounded
Weaknesses: not overly accomplished in any one area
Why you think you were accepted/waitlisted/rejected:
Where else were you accepted/waitlisted/rejected:

accepted by Williams, Michigan, UCLA, Berkeley, Stanford; waitlisted by Northwestern; rejected by PomonaGeneral Comments: Good luck to anyone going through this process! ",Duke,2019
271,"
Decision: RejectedObjective:
SAT I: 2390 (800M/800CR/790W)
SAT II: Chemistry – 780, US History – 790, Math II – 800
Unweighted GPA (out of 4.0): 3.95
Rank (percentile if rank is unavailable): NA
AP (place score in parenthesis): US History (5), Chemistry (5)
Senior Year Course Load: AP Econ, AP Mandarin, AP Spanish, AP Physics C, AP Calc AB, English Elective
Major Awards (USAMO, Intel etc.):

National Merit Finalist?Subjective:
Extracurriculars: Piano, Skating, Debate, Racing, Engineering-related internship, Foreign Exchange (Sorry I'm being really vague)
Job/Work Experience: Paid internship at a university, Tutoring
Volunteer/Community service: Peer tutoring, Counselor for kids, Hospital, NHS
Essays: Mehhh… They were okay I guess.
Teacher Recommendations: #1: Very good, 8.5/10. #2: No idea, but we had a great relationship, 7/10 – 9/10.
Counselor Rec: No idea. I go to a big high school, so it probably could be better. She liked me though, 6.5/10.
Additional Rec: NA
Interview:

Didn’t have one.Other
State (if domestic applicant): MA
Country (if international applicant): USA
School Type: Public
Ethnicity: Asian/White
Gender: F
Income Bracket: 200,000+
Hooks (URM, first generation college, etc.):

NoneReflection
Strengths: SAT, female in engineering
Weaknesses: Extracurriculars, essays
Why you think you were accepted/waitlisted/rejected: I was hardly stunning lol.
Where else were you accepted/waitlisted/rejected:

Accepted: Northeastern, Cornell (likely letter), UW Madison, UNC Chapel Hill, NYU Shanghai. Waitlisted: WashU, Caltech. Rejected: MIT, UChicago, Northwestern, UC BerkeleyGeneral Comments: Not surprised at all, but still a little disappointed. ",Duke,2019
272,"
Decision: AcceptedObjective:
SAT I: n/a
ACT: 34 (E:36,M:32,R:36,S:33)
SAT II: n/a
Unweighted GPA (out of 4.0): 3.94
Rank (percentile if rank is unavailable): 21/525 (as of January. pretty sure rank dropped after mid year reports though)
AP (place score in parenthesis): European History (5), U.S. History (5), English Language (5), U.S. Government (3), Chemistry (2) (don't ask haha)
IB (place score in parenthesis): n/a
Senior Year Course Load: AP Microeconomics, AP French, AP Biology, AP Psychology, AP English Literature, AP Calculus BC
Major Awards (USAMO, Intel etc.):AP Scholar with Honor? That's all
Subjective:
Extracurriculars: Tennis team for 3 years (ranked #2 singles and #1 doubles), won district doubles every year. Violin for a few years, got into this selective orchestra. French club president. Week-long medical summer program.
Job/Work Experience: Research internship at microbiology lab during summer of junior year.
Volunteer/Community service: 200+ hours volunteering at Buddhist temple; volunteering at children's hospital; ran food drive for families for same children's hospital (collected 700+ cans of food).
Essays: Common App essay about how my parents' experiences escaping from a third world country changed the way I view society and the world, etc. 8/10. In hindsight, my ""Why Duke?"" essay was honestly so generic. 6/10
Teacher Recommendations: Not sure. Guessing 8/10 for both since both teachers liked me quite a bit.
Counselor Rec: She loved me so 9/10
Additional Rec: Coach rec. I was a team favorite so 8/10
Interview: AMAZING. We talked for hours, and I think I really impressed him. 10/10
Other
State (if domestic applicant): Tennessee
Country (if international applicant):
School Type: Large public
Ethnicity: Asian
Gender: Female
Income Bracket: ~$75,000
Hooks (URM, first generation college, etc.):URM (my parents come from a small, relatively unknown Asian country. Not sure if that counts as URM); first generation college student
Reflection
Strengths: Good ACT score, well-rounded in terms of extracurriculars (sports, music, research, medicine)
Weaknesses: Low rank, bad Why Duke essay (it was actually terrible and I'm completely serious), Asian doing pre-med (so typical)
Why you think you were accepted/waitlisted/rejected: My interview was really great. My friend at school has similar academic credentials, but she did not get into Duke; perhaps my interview helped me get in. Ethnicity-wise, there is such a small population of people from my country living in America, so the diversity thing might have played a role. I'm a pretty well-rounded applicant overall.
Where else were you accepted/waitlisted/rejected:Accepted: Boston University, Brandeis University, University of Tennessee at Knoxville, Rhodes College. Waitlisted: Brown University, Vanderbilt University, University of Chicago. Rejected: Harvard University, Yale University, Columbia University.General Comments: I'm REALLY excited about Duke!!! Can't wait to visit for Blue Devils Days
 ",Duke,2019
273,"
Decision: Accepted
Objective:
•SAT I: 2310 (M/CR/W 800/750/760)
•ACT: N/A
•TOEFL: N/A
•SAT II: 800 Math II, 800 Physics, 770 Chemistry
•Unweighted GPA (out of 4.0): 3.89 (weighted is around a 4.75)
•Rank (percentile if rank is unavailable): top 5% (school doesn't rank)
•AP (place score in parenthesis): 5 5's and 4 4's
•IB (place score in parenthesis): N/A
•Senior Year Course Load: Art, AP Chem., LA HNS, AP Chinese, Independent Study Math, Advanced Computer Science HNS (post-AP), Gym/Health
•Major Awards (USAMO, Intel etc.): USAJMO Qualifier, USAPhO SemiFinalist, awards in various math competitions (PUMaC, ARML, etc.)
Subjective:
•Extracurriculars:
Piano - National YoungArts Winner, prizewinner of two international piano competitions ($1000 from each), semifinalist of an international piano competition, 1st places in several state competitions, attended selective music festivals throughout high school, performances in prestigious venues such as Carnegie Hall, various volunteer/community service stuff related to piano; submitted an arts supplement
Math team
Writer for a teen magazine
•Job/Work Experience: Related to piano
•Volunteer/Community service: Related to piano
•Essays: Common app essay was alright, got my points across but not the best essay in the world 7.5 / 10
Supplements: Again, got my points across but not the best essay in the world 7 / 10
•Teacher Recommendations: Didn't read, but my English teacher said she ""raved"" about me and my math teacher likes me a lot, so I'd say at least an 8.5 / 10 ?
•Counselor Rec: We have a good relationship, at least an 8 / 10
•Additional Rec: From piano teacher of 7 years, great recommendation
•Interview: None
Other
•State (if domestic applicant): Northeast
•Country (if international applicant): N/A
•School Type: Competitive Public
•Ethnicity: Asian
•Gender: Male
•Income Bracket:
•Hooks (URM, first generation college, etc.): None
Reflection
•Strengths: Awards, music stuff, recommendations
•Weaknesses: GPA (2 B's in high school), SAT (compared to other applicants in my school), also wayyyy too few extracurricular activities
•Why you think you were accepted/waitlisted/rejected: See strengths
•Where else were you accepted/waitlisted/rejected:
General Comments: So excited!! ",Duke,2019
